id,generated_answer,correct_answer
1037,"Β. ""65°C για 30 λεπτά""",Β
1038,"Β. ""Λάθος""",Β
1039,"Β. ""Λάθος""",Α
1040,"Β. ""Λάθος""",Α
1041,"Α. ""Σωστό""",Α
1042,"Β. ""Βάση για παβλόβα""",Α
1043,"Η σωστή απάντηση είναι η Γ. ""60-70°C"".",Β
1044,"Η σωστή απάντηση είναι η Γ: ""Μαρέγκα"".",Γ
1045,"Β. ""Τεχνητό προϊόν που υποκαθιστά το βούτυρο""",Β
1046,"Γ. ""θερμική επεξεργασία""",Γ
1047,"Α. ""Αρτοποιητική ικανότητα του αλεύρου είναι η ικανότητά του να απορροφά νερό, να σχηματίζει ζυμάρι και στη συνέχεια ψωμί""",Α
1048,"Γ. ""Επισκευή μηχανημάτων""",Γ
1049,"Β. ""Λάθος""",Β
1050,"Δ. ""Είναι λίγο πιο ρευστή και με πιο εύθραυστη υφή από τις άλλες μαρέγκες""",Α
1051,"Β. ""Λάθος""",Β
1052,"Β. ""Λάθος""",Β
1053,"Β. ""Λάθος""",Α
1054,"Β. ""Λάθος""",Β
1055,"Β. ""Μαλάκωμα της υφής των ζυμαριών στα οποία προστίθενται""",Γ
1056,"Β. ""Λάθος""",Α
1057,"Β. ""Λάθος""",Α
1058,"Η σωστή απάντηση είναι η επιλογή Α: ""< 4°C"".",Β
1059,"Β. ""Λάθος""",Α
1060,"Α. ""Σωστό""",Α
1061,"Η σωστή απάντηση είναι η Γ. ""Να ωριμάσει το κρέας"".",Β
1062,"Β. ""Λάθος""",Α
1063,"Β. ""Λάθος""",Α
1064,"Γ. ""Υδατάνθρακες""",Γ
1065,"Β. ""αλεύρου, νερού, μέθοδο""",Α
1066,"Β. ""72° για 30''""",Γ
1067,"Β. ""Λάθος""",Β
1068,"Β. ""Λάθος""",Α
1069,Δ,Γ
1070,"Δ. ""Όλα τα παραπάνω""",Δ
1071,"Α. ""παθογόνους μικροοργανισμούς ή τοξίνες τους""",Α
1072,Η σωστή απάντηση είναι η Δ. 'Στο διαφορετικό βαθμό υδρογόνωσης'.,Δ
1073,"Β. ""Λάθος""",Β
1074,"Η σωστή απάντηση είναι η Γ: ""Γίνεται φυσικός έλεγχος του κατεστραμμένου προϊόντος, συμπληρώνεται το δελτίο καταστροφών και το αντίγραφό του στέλνεται στο λογιστήριο.""",Γ
1075,"Β. ""Λάθος""",Β
1076,"Α. ""Σωστό""",Α
1077,"Β. ""Είναι η βασικότερη κρέμα στη ζαχαροπλαστική. Η πήξη της οφείλεται στη ζελατινοποίηση του αμύλου""",Α
1078,"Β. ""Λάθος""",Β
1079,"Α. ""Σωστό""",Α
1080,"Β. ""Λάθος""",Α
1081,"Α. ""Σωστό""",Β
1082,"Α. ""Ψυγείο συντήρησης, Εστία θερμότητας, Κατάψυξη, Παγωτομηχανή, Φούρνος ψησίματος""",Α
1083,Η σωστή απάντηση είναι η Γ. 'Ως γαλακτωματοποιητής'.,Γ
1084,"Β. ""Λάθος""",Α
1085,"Η σωστή απάντηση είναι η Γ: ""Το κρέας να έχει ωριμάσει σωστά"".",Α
1086,Η σωστή απάντηση είναι η Γ. 'Εκτίμηση της αμυλασικής δραστηριότητας του αλεύρου'.,Δ
1087,"Β. ""Λάθος""",Α
1088,"Β. ""Λάθος""",Β
1089,"Η σωστή απάντηση είναι η Β: ""Το κρασί (αντικειμενικότητα)"".",Β
1090,"Β. ""Λάθος""",Β
1091,"Β. ""β) Αρχεία εφαρμογών (προγράμματα)""",Β
1092,"Β. ""Λάθος""",Β
1093,"Η σωστή απάντηση είναι η Γ: ""Το αλάτι με το νερό"".",Α
1094,"Α. ""τη Βασιλόπιτα""",Α
1095,"Η σωστή απάντηση είναι η Γ: ""Μαγιά"".",Γ
1096,"Δ. ""Παρεμποδίζουν την ανάπτυξη των μικροοργανισμών""",Δ
1097,"Β. ""Λάθος""",Β
1098,"Δ. ""Σκούρο κόκκινο χρώμα""",Γ
1099,"Α. ""Σωστό""",Α
1100,"Α. ""Σωστό""",Α
1101,"Α. ""Σωστό""",Α
1102,"Β. ""Λάθος""",Β
1103,"Β. ""Λάθος""",Β
1104,"Γ. ""Υδρολύουν (διασπούν) το άμυλο προς μαλτόζη και γλυκόζη""",Γ
1105,Η σωστή απάντηση είναι η Α.,Α
1106,"Δ. ""Δυνατού αλεύρου""",Β
1107,Η σωστή απάντηση είναι η Γ: 'Παραπλάνηση και απόσπαση ευαίσθητων πληροφοριών από χρήστες'.,Γ
1108,"Η σωστή απάντηση είναι η Γ: ""Σε περίπτωση που ο προμηθευτής δεν επιθυμεί να εκδώσει τιμολόγιο.""",Α
1109,"Γ. ""Η πρωτεΐνη κολλαγόνο""",Γ
1110,"Α. ""Σωστό""",Α
1111,"Β. ""Λάθος""",Β
1112,"Β. ""Λάθος""",Α
1113,"Β. ""Λάθος""",Β
1114,"Β. ""Λάθος""",Β
1115,"Α. ""Σωστό""",Α
1116,Δ,Β
1117,"Δ. ""Ασπαρτάμη, Ζαχαρίνη, Σουκραλόζη""",Δ
1118,"Β. ""Λάθος""",Β
1119,"Β. ""0,55%""",Β
1120,"Β. ""Άμυλο""",Γ
1121,"Η σωστή απάντηση είναι: Β. ""Λάθος""",Β
1122,"Β. ""Λάθος""",Α
1123,"Α. ""Σωστό""",Α
1124,"Β. ""Να έχει μάτια λευκά, βαθουλωτά""",Δ
1125,"Β. ""Βάση για παβλόβα""",Γ
1126,"Β. ""Ο συνδυασμός αποξηραμένων μπαχαρικών""",Β
1127,"Β. ""Λάθος""",Β
1128,"Η σωστή απάντηση είναι η επιλογή Γ: ""Γυαλιστερή και λεία επικάλυψη που μπαίνει πάνω σε γλυκίσματα"".",Γ
1129,"Α. ""Σωστό""",Β
1130,"Α. ""Σωστό""",Β
1131,"Β. ""Λάθος""",Α
1132,"Α. ""Σωστό""",Α
1133,Η σωστή απάντηση είναι η Δ. 'Το μπαγιάτεμα του ψωμιού'.,Δ
1134,"Α. ""Σωστή""",Α
1135,"Α. ""Σωστό""",Β
1136,Η σωστή σειρά είναι:,Α
1137,"Η σωστή απάντηση είναι η επιλογή Α: ""Όσο μικρότερος ο βαθμός άλεσης ενός αλεύρου, τόσο μεγαλύτερη είναι η τέφρα του"".",Γ
1138,Χημικός,Α
1139,"Δ. ""Πανετόνε""",Δ
1140,"Δ. ""Ένας τύπος κέικ με σχηματισμούς από στρώσεις βανίλιας-σοκολάτας""",Δ
1141,"Β. ""Από τον υπάλληλο του εκάστοτε τμήματος.""",Β
1142,"Β. ""Λάθος""",Β
1143,"Α. ""Σωστό""",Β
1144,"Α. ""Σωστό""",Β
1145,"Α. ""Σωστό""",Α
1146,"Α. ""Τα σταφύλια προέρχονται από μία συγκεκριμένη γεωγραφική περιοχή, η οποία έχει χαρακτηριστεί ως οινοπαραγωγική.""",Α
1147,"Η σωστή απάντηση είναι η Γ. ""13%"".",Δ
1148,"Γ. ""Είναι φυσικές ή συνθετικές και προσδίδουν το επιθυμητό χρώμα στα τρόφιμα""",Γ
1149,"Δ. ""Η μαλτιτόλη και η μαννιτόλη""",Δ
1150,"Β. ""Λάθος""",Α
1151,"Α. ""Σωστό""",Α
1152,"Β. ""Λίπη-έλαια""",Α
1153,"Β. ""Λάθος""",Β
1154,"Β. ""Δεν έχει γλουτένη""",Β
1155,"Α. ""Σωστό""",Α
1156,"Α. ""Σωστό""",Α
1157,"Α. ""Σωστό""",Β
1158,"Β. ""Για να φύγουν ομοιόμορφα τα αρτοποιητικά αέρια και να δώσουμε όμορφη εμφάνιση""",Β
1159,"Β. ""Λάθος""",Α
1160,"Α. ""Σωστό""",Α
1161,"Β. ""Λάθος""",Β
1162,"Η σωστή απάντηση είναι η Γ: ""Ζάχαρη, νερό, γλυκόζη"".",Γ
1163,"Β. ""Λιπαρά και νερό""",Β
1164,"Γ. ""Απομάκρυνση βρωμιάς (υπολειμμάτων τροφών, λιπών, ξένων σωμάτων, σκόνης, κ.λπ.)""",Γ
1165,"Β. ""Παρασκευάζεται από αιγοπρόβειο γάλα""",Β
1166,"Β. ""Υλικά που επιβραδύνουν την οξείδωση των λιπαρών υλών""",Β
1167,"Β. ""Θανάτωση όλων των μικροοργανισμών (ζωντανά κύτταρα και σπόρια)""",Β
1168,"Β. ""Λάθος""",Β
1169,"Β. ""Λάθος""",Β
1170,"Δ. ""Περιέχει λεκιθίνη, έναν φυσικό γαλακτωματοποιητή""",Δ
1171,"Β. ""Λάθος""",Β
1172,"Α. ""Σωστό""",Α
1173,"Α. ""Σωστό""",Α
1174,"Β. ""Λάθος""",Β
1175,"Α. ""Το ασπράδι του αυγού""",Α
1176,"Β. ""Λάθος""",Α
1177,"Β. ""26-40°C""",Γ
1178,"Α. ""Θερμική επεξεργασία με θερμοκρασίες μεγαλύτερες των 100°C.""",Α
1179,"Β. ""10-15 °C για 15 ημέρες""",Α
1180,"Β. ""20-23 °C""",Γ
1181,"Δ. ""Στις παλέτες που υπάρχουν στην αποθήκη υλικών""",Δ
1182,"Δ. ""Σταφυλοκοκκίαση""",Δ
1183,"Δ. ""Μόνο το Α""",Α
1184,"Β. ""Βανίλια, γαρύφαλλο, κανέλα""",Α
1185,"Β. ""Παρασκευάζεται από αιγοπρόβειο γάλα""",Α
1186,"Α. ""Σωστό""",Β
1187,"Γ. ""Ο σολομός""",Γ
1188,Η σωστή απάντηση είναι η Γ: 'Κατηγορία της πηκτίνης (βαθμός μεθυλίωσής της)'.,Δ
1189,"Γ. ""Ακτίνες γ""",Γ
1190,"Β. ""Αμινοξέα""",Β
1191,"Β. ""Β-Γ-Α-Δ-Ε""",Γ
1192,"Β. ""Λάθος""",Β
1193,"Δ. ""Επιδότηση ενοικίου""",Δ
1194,"Α. ""Σωστό""",Α
1195,Η σωστή απάντηση είναι η Δ. 'Μοιράζετε τη σούπα σε μικρότερα δοχεία και τα τοποθετείτε σε παγωμένο υδατόλουτρο.',Δ
1196,"Β. ""Λάθος""",Α
1197,"Α. ""Σωστό""",Β
1198,"Η σωστή απάντηση είναι η Β: ""Σε συνδυασμό της φυσικής περιεκτικότητας σε γλυκόζη και σε υγρασία"".",Β
1199,"Β. ""Λάθος""",Α
1200,"Β. ""Λάθος""",Α
1201,"Η σωστή απάντηση είναι η Γ. ""180-190 °C"".",Α
1202,"Α. ""Ζυμομύκητες""",Α
1203,"Α. ""Σωστό""",Α
1204,"Α. ""Σωστό""",Α
1205,"Β. ""Β-Δ-Α-Γ""",Γ
1206,"Η σωστή απάντηση είναι η Γ: ""Για αύξηση της απορρόφησης του νερού"".",Α
1207,"Α. ""Σωστό""",Α
1208,"Α. ""Σωστό""",Α
1209,"Α. ""Αλεύρι και λιπαρή ουσία""",Α
1210,"Β. ""Λάθος""",Α
1211,Η σωστή απάντηση είναι η Γ. Νερό.,Α
1212,"Β. ""Δεν έχει γλουτένη""",Β
1213,"Α. ""λιγότερες αμυλάσες""",Δ
1214,"Α. ""Σωστό""",Α
1215,"Β. ""Κάποιο όξινο συστατικό""",Β
1216,"Α. ""Σωστό""",Α
1217,"Β. ""Λάθος""",Α
1218,"Β. ""Λάθος""",Β
1219,"Α. ""Σωστό""",Α
1220,"Α. ""Σωστό""",Α
1221,"Δ. ""Το άγαρ-άγαρ""",Δ
1222,"Β. ""Λάθος""",Β
1223,"Β. ""Λάθος""",Α
1224,"Β. ""Το ολισθηρό δάπεδο""",Α
1225,"Β. ""Η κανέλα Κεϋλάνης""",Α
1226,"Το φαινόμενο του μπαγιατέματος του ψωμιού οφείλεται στην ""επαναδιάταξη"" του αμύλου.",Γ
1227,"Β. ""Λάθος""",Β
1228,"Β. ""Λάθος""",Β
1229,"Η σωστή απάντηση είναι η Γ: ""Σόδα και μπέικιν"".",Γ
1230,"Α. ""Σωστό""",Α
1231,"Δ. ""Είναι λίγο πιο ρευστή και με πιο εύθραυστη υφή από τις άλλες μαρέγκες""",Δ
1232,"Δ. ""Άσπρες κηλίδες στην επιφάνεια της σοκολάτας""",Δ
1233,"Β. ""Θανάτωση όλων των μικροοργανισμών (ζωντανά κύτταρα και σπόρια)""",Δ
1234,Η σωστή απάντηση είναι η Γ. '15-18°C'.,Γ
1235,"Δ. ""Το αλεύρι με τη μεγαλύτερη οξύτητα είναι λευκό""",Α
1236,"Α. ""Για να εντοπίζονται ευκολότερα τα προϊόντα στην αποθήκη.""",Α
1237,"Α. ""Σωστό""",Β
1238,"Α. ""Στην οξείδωση και τάγγιση των ελαίων που περιέχουν""",Α
1239,"Β. ""Λάθος""",Β
1240,"Β. ""Λάθος""",Α
1241,"Β. ""Αλεύρι τύπου 70% μαλακό""",Α
1242,"Β. ""Λάθος""",Β
1243,"Α. ""Λευκό""",Γ
1244,"Γ. ""Σακχαρώδη διαβήτη""",Γ
1245,"Η σωστή απάντηση είναι η Α. ""< 4°C"".",Α
1246,"Β. ""Λάθος""",Β
1247,Δ,Δ
1248,"Α. ""Σωστό""",Α
1249,"Α. ""Σαλμονέλωση""",Α
1250,"Γ. ""Παρασκευάζεται από γάλα με την επίδραση ειδικής οξυγαλακτικής καλλιέργειας""",Γ
1251,"Β. ""Αλεύρι Σφολιάτας, Πίτσας, Τσουρεκιού""",Δ
1252,"Δ. ""Βοηθούν στην ανάμειξη δύο συστατικών που δεν αναμειγνύονται μεταξύ τους""",Δ
1253,"Β. ""Λάθος""",Β
1254,"Η σωστή απάντηση είναι η Β: ""Η μαγιά είναι ένας μύκητας με την ονομασία Saccharomyces cerevisiae"".",Β
1255,"Α. ""Σωστό""",Α
1256,"Α. ""Σωστό""",Α
1257,"Β. ""Λάθος""",Α
1258,"Δ. ""Γ και Δ""",Γ
1259,Η σωστή σειρά είναι:,Β
1260,"Α. ""Έχει γλουτένη""",Α
1261,"Β. ""Λάθος""",Β
1262,Η σωστή απάντηση είναι η Β. 'το χρώμα της κόρας'.,Β
1263,"Δ. ""Μπαγκέτα""",Δ
1264,"Α. ""Αυγά, γάλα, πουλερικά, ωμό κρέας""",Α
1265,"Δ. ""Μυκητίαση (μούχλα)""",Γ
1266,"Β. ""Λάθος""",Α
1267,"Α. ""Σωστό""",Β
1268,"Α. ""Σωστό""",Α
1269,"Α. ""Έχει γλουτένη""",Α
1270,"Δ. ""Ολόκληρη γαλοπούλα σε θερμοκρασία 65°C""",Γ
1271,"Α. ""Τροφική δηλητηρίαση που προκαλείται από την κατανάλωση τροφίμων που περιέχουν τοξίνες.""",Α
1272,"Δ. ""Γλυκόζη""",Δ
1273,"Α. ""Σωστό""",Α
1274,"Α. ""Σωστό""",Α
1275,"Δ. ""αφράτη""",Β
1276,"Β. ""Λάθος""",Α
1277,"Β. ""Λάθος""",Β
1278,"Β. ""Λάθος""",Α
1279,"Β. ""Λάθος""",Β
1280,"Β. ""Λανθασμένη""",Β
1281,"Β. ""Λάθος""",Β
1282,"Β. ""Υγρασία, θρεπτικά συστατικά, θερμοκρασία, pH, οξυγόνο""",Β
1283,"Β. ""Λάθος""",Β
1284,"Β. ""Λάθος""",Α
1285,"Α. ""Σωστό""",Α
1286,"Β. ""Λάθος""",Β
1287,"Γ. ""Αμυλάσες""",Γ
1288,"Δ. ""Ε-Β-Α-Γ-Δ""",Δ
1289,"Δ. ""Είναι απαραίτητη για την ανάπτυξη των οστών και των δοντιών""",Δ
1290,"Β. ""Λάθος""",Α
1291,"Α. ""Σωστό""",Α
1292,"Β. ""Λάθος""",Α
1293,"Α. ""Σωστό""",Α
1294,"Β. ""αρτοποιητική ικανότητα""",Β
1295,"Β. ""Α και Δ""",Β
1296,"Α. ""Σωστό""",Α
1297,"Α. ""Σωστό""",Α
1298,Η σωστή απάντηση είναι η Δ. 'Διατηρείτε όλα τα αυγά που χρειάζεστε με το τσόφλι τους υπό ψύξη μέχρι τη στιγμή που θα τα χρησιμοποιήσετε.',Δ
1299,"Α. ""Σωστό""",Β
1300,"Α. ""Α, Γ και Δ""",Α
1301,"Β. ""Το μέγιστο ιξώδες και τη θερμοκρασία, στην οποία αυτό επιτεύχθηκε""",Β
1302,"Δ. ""ότι δε φοβόταν""",Δ
1303,"Γ. ""ώστε να πάει αυτό το ταξίδι""",Γ
1304,"Β. ""κοντά στον πίνακα""",Β
1305,"Β. ""ιά""",Β
1306,"Β. ""της εθνικής επετείου""",Β
1307,Η σωστή μορφή του επιθέτου είναι 'δύσκολες'. Η απαιτούμενη μορφή είναι η ονομαστική πληθυντικού του θηλυκού γένους.,Γ
1308,"Β. ""συγγενείς""",Β
1309,"Α. ""αισθάνομαι""",Α
1310,"Β. ""πολλή""",Α
1311,"Η σωστή μορφή της λέξης είναι: 'σκεφτείτε'. Κείμενο: Οι άνθρωποι που σκέφτονται με αυτόν τον τρόπο, είναι αυτοί που έχουν την ικανότητα να σκέφτονται με όρους του 'όλοι εναντίον ενός' ή 'ένας εναντίον όλων'. Απάντηση: Α.",Α
1312,"Β. ""Επίρρημα (τροποποιεί επίθετο)""",Β
1313,"Β. ""άσκηση""",Α
1314,"Α. ""ΗΠΑ""",Α
1315,"Α. ""Θα φτάσουμε περίπου στις 10 η ώρα""",Α
1316,"Α. ""Πράξη αλληλεγγύης""",Α
1317,"Α. ""κοιμήθηκα""",Α
1318,"Β. ""μετακομίσαμε""",Β
1319,"Δ. ""βιβλιοπωλείο""",Α
1320,"Η σωστή απάντηση είναι η Γ: ""παρενέβαινε"".",Γ
1321,"Α. ""α΄ ενικού (εγώ)""",Γ
1322,"Β. ""Μόλις""",Β
1323,"Α. ""Ανοίγω την πόρτα.""",Α
1324,"Β. ""Δημοσιεύτηκε το άρθρο.""",Α
1325,"Γ. ""μαγικός""",Γ
1326,"Α. ""δεκαπλάσιο""",Α
1327,"Δ. ""συνέχεια""",Δ
1328,"Β. ""Αγαπημένος""",Β
1329,"Η σωστή κατηγοριά για το κείμενο είναι η Δ. 'Χτύπησε πολύ άσχημα, με αποτέλεσμα να μείνει στο κρεβάτι για δύο μέρες.'",Δ
1330,Το σωστό είναι το 'Β'.,Β
1331,"Δ. ""αγάπησα""",Δ
1332,"Δ. ""Παρατατικός, Υποτακτική""",Α
1333,"Β. ""πέμπτος""",Α
1334,"Α. ""παραλία""",Α
1335,"Η σωστή απάντηση είναι η Δ. 'Ότι μπορεί να του χαρίσει την αγάπη της ομορφότερης γυναίκας, της Ελένης.'",Δ
1336,"Δ. ""ασαφές""",Δ
1337,Η σωστή μορφή είναι: 'τις τεταρτογενείς'.,Γ
1338,"Β. ""Έχτισε μια μάντρα από πέτρα.""",Β
1339,"Γ. ""πολλή""",Γ
1340,"Β. ""διάμετρος""",Δ
1341,"Η σωστή μορφή της πρότασης είναι: 'Χθες, ξύπνησα νωρίς.'",Α
1342,"Β. ""Προστακτική""",Α
1343,Η σωστή κατηγοριά για την απαιτούμενη οντότητα είναι:,Δ
1344,"Γ. ""φιλοδώρημα""",Γ
1345,"Η σωστή μορφή της πρότασης είναι: 'Αν ακούσετε έναν δυνατό θόρυβο, μη φοβηθείς'. Η απαιτούμενη μορφή είναι η επιλογή Δ.",Α
1346,"Β. ""απλή""",Β
1347,"Α. ""να χαλάσουμε""",Β
1348,"Β. ""οι δασώδεις""",Β
1349,Η σωστή μορφή είναι: 'επικροτώ'. Κείμενο: Επικροτώ την πρωτοβουλία του Υπουργείου Παιδείας και Θρησκευμάτων για την ενίσχυση της διδασκαλίας της πληροφορικής και των μαθηματικών. Απάντηση: Δ.,Α
1350,"Γ. ""τα σύννεφα""",Γ
1351,"Α. ""Επιρρηματική τελική""",Α
1352,"Η σωστή μορφή είναι 'ένα και μισό κιλό'. Κείμενο: 1,5 κιλό. Απάντηση: Δ.",Α
1353,"Δ. ""κώδικες""",Δ
1354,"Δ. ""να καπνίζετε""",Δ
1355,Η σωστή μορφή είναι: 'διαβασμένος'. Κείμενο: Ο Γιώργος είναι ένας διαβασμένος άνθρωπος. Απάντηση: Γ.,Γ
1356,"Β. ""γραμματοκιβώτιο""",Β
1357,"Α. ""πάνω στο τραπέζι""",Β
1358,"Δ. ""Απλή πρόταση""",Δ
1359,"Β. ""έδωσε""",Β
1360,"Β. ""χάρισε""",Δ
1361,"Α. ""Οι δρόμοι στολίστηκαν από τον δήμο.""",Α
1362,"Α. ""Τελική (σκοπός)""",Α
1363,"Δ. ""Ένας... ο""",Γ
1364,"Δ. ""εσύ""",Δ
1365,"Η σωστή απάντηση είναι η Γ: ""γραμμένο"".",Α
1366,"Α. ""ανατολικά του σαλονιού""",Α
1367,"Β. ""Συμμετοχή""",Β
1368,Η σωστή απάντηση είναι η Δ. 'Μόλις τον είδε ο βασιλιάς του φώναξε ότι θα τον κρεμάσει που τον γέλασε.',Δ
1369,"Β. ""Υπερσυντέλικος""",Α
1370,"Δ. ""Επιρρηματικός προσδιορισμός""",Α
1371,"Η σωστή μορφή είναι η 'παιχνιδιάρικη'. Κείμενο: Η επικοινωνία είναι ένα παιχνίδι που απαιτεί από τους συμμετέχοντες να είναι ευέλικτοι, δημιουργικοί και να έχουν την ικανότητα να προσαρμόζονται στις αλλαγές. Απάντηση: Δ.",Δ
1372,"Γ. ""των επειγόντων""",Γ
1373,"Β. ""το δωμάτιό σου""",Α
1374,"Β. ""Όταν""",Β
1375,"Α. ""ενεργοποίηση""",Α
1376,"Η σωστή απάντηση είναι η Γ: ""καιμένος"".",Β
1377,"Γ. ""ασφαλές""",Γ
1378,"Β. ""τρόλεϊ""",Β
1379,"Β. ""εξαρτημένη βουλητική πρόταση""",Α
1380,"Α. ""είπε""",Α
1381,"Δ. ""Σε λίγες μέρες""",Δ
1382,"Η σωστή απάντηση είναι η Γ. ""Έμμεσο αντικείμενο"".",Γ
1383,"Α. ""γλυκός""",Α
1384,Η σωστή απάντηση είναι η Δ. 'επιστρέψτε'.,Δ
1385,"Α. ""γ΄ ενικό (αυτός/αυτή)""",Α
1386,"Α. ""ονοματική φράση""",Α
1387,"Β. ""απορρίμματα""",Β
1388,"Β. ""ανάβαλε""",Β
1389,"Α. ""Απλή""",Α
1390,"Δ. ""επενέβησαν""",Δ
1391,"Δ. ""πετυχημένος""",Δ
1392,"Β. ""Αποτέλεσμα""",Β
1393,"Β. ""κάνω""",Α
1394,"Α. ""διώχνω""",Α
1395,"Β. ""ανέβαλες""",Α
1396,"Δ. ""αιτιολογική""",Δ
1397,"Δ. ""τα προσεχή""",Δ
1398,"Α. ""μόλυνα""",Α
1399,"Η σωστή απάντηση είναι η Β: ""Δεν φοβάται όταν μένει μόνη στο σπίτι, είπε η Αντιγόνη.""",Δ
1400,"Α. ""Αντικείμενο""",Α
1401,Η σωστή απάντηση είναι η Γ. 'Ανεξάρτητες προτάσεις'.,Α
1402,"Α. ""δίπλα στον σταθμό""",Α
1403,"Β. ""δώδεκα""",Δ
1404,"Β. ""ανάτρεψε""",Β
1405,"Α. ""πολύ""",Β
1406,"Δ. ""ένα""",Δ
1407,"Δ. ""εξαρτιόμουν""",Δ
1408,"Γ. ""εσάς""",Γ
1409,"Δ. ""Η (β) με κόμματα, γιατί η πληροφορία είναι πρόσθετη.""",Δ
1410,"Β. ""μακρύ""",Β
1411,"Γ. ""οπότε δεν έγραψε καλά στο διαγώνισμα""",Γ
1412,"Α. ""μεταβατικό""",Γ
1413,"Α. ""στροφή""",Α
1414,"Β. ""Ο Άγγελος οδηγεί το αυτοκίνητο.""",Β
1415,"Β. ""φωτεινός""",Β
1416,Η σωστή κατηγοριά για το κείμενο είναι:,Α
1417,"Δ. ""όμοιος""",Δ
1418,"Β. ""Το σπίτι""",Α
1419,"Β. ""η""",Β
1420,"Γ. ""Αφού""",Γ
1421,"Β. ""χα-λι""",Α
1422,"Α. ""Αιτιολογική""",Α
1423,"Γ. ""ρηματική""",Γ
1424,"Η σωστή απάντηση είναι η Β: ""Παρουσιάστηκε το καινούριο βιβλίο."".",Δ
1425,"Β. ""επιβλαβή""",Γ
1426,"Β. ""το""",Γ
1427,"Β. ""παύ-ση""",Β
1428,"Β. ""χάρισε""",Γ
1429,"Δ. ""επιρρηματικός προσδιορισμός""",Γ
1430,Η σωστή απάντηση είναι η Γ. Προστακτική.,Β
1431,"Γ. ""Οργανισμός Ηνωμένων Εθνών""",Γ
1432,"Η σωστή απάντηση είναι η Γ: ""νυσταμένος"".",Β
1433,"Δ. ""είχες μετρήσει""",Δ
1434,"Δ. ""Το καλοκαίρι""",Δ
1435,"Α. ""το ενδιαφέρον""",Α
1436,"Η σωστή απάντηση είναι η επιλογή Β: ""Ο γέροντας είπε στο βασιλιά ότι η ζάχαρη του ψωμιού σου ήταν ο ιδρώτας που έβγαλες για να το φτιάξεις.""",Α
1437,Η σωστή μορφή της πρότασης είναι:,Γ
1438,"Γ. ""μέριμνα""",Γ
1439,Η σωστή μορφή είναι: Η πόρτα της εισόδου είναι κλειστή.,Γ
1440,"Δ. ""Γράφω τις ασκήσεις.""",Δ
1441,"Δ. ""φιλολογικός""",Δ
1442,"Β. ""τακτικό""",Β
1443,"Η σωστή μορφή του ρήματος «χρειάζομαι» στον αόριστο, γ' πληθυντικό είναι η επιλογή Γ: ""χρειάστηκαν"".",Γ
1444,Η σωστή απάντηση είναι η Γ. 'είναι καλό'.,Γ
1445,"Β. ""Αν ακολουθήσουμε την πιο σύντομη οδό""",Β
1446,Η σωστή απάντηση είναι η Γ: 'ντυθείτε'.,Γ
1447,"Β. ""επίθετο""",Γ
1448,"Β. ""Η Άννα διάβαζε ένα περιοδικό.""",Β
1449,"Β. ""ο""",Α
1450,"Η σωστή απάντηση είναι η Γ: ""των ελωδών"".",Δ
1451,"Η σωστή απάντηση είναι η Γ: ""τριπλάσια"".",Γ
1452,Η σωστή απάντηση είναι η Α. 'κυνηγός'.,Α
1453,"Η σωστή απάντηση είναι η Γ: ""τηλέφωνο"".",Γ
1454,Οι συνεχείς πόλεμοι εξάντλησαν οικονομικά το κράτος.,Α
1455,"Β. ""αμφιβάλλω""",Β
1456,"Β. ""Ανώτατο Τεχνολογικό Εκπαιδευτικό Ίδρυμα""",Β
1457,"Γ. ""στρατιώτης""",Γ
1458,"Γ. ""Ο Μάκης και η Μαρία""",Γ
1459,"Δ. ""νοητός""",Δ
1460,"Β. ""Αντρέας""",Β
1461,"Δ. ""στην κουζίνα""",Δ
1462,"Β. ""Μου έδωσε μια τσάντα""",Β
1463,"Β. ""Ο λαγός είναι γρηγορότερος από τη χελώνα.""",Β
1464,"Β. ""έχω""",Α
